sensor_time,sensor_group,lat,long,temperature,distance
2021-01-01 10:55:00,NEW_YORK,40.4100,-73.6570,3.1529,44.7434
2021-01-01 10:56:00,NEW_YORK,40.6279,-73.8774,3.2923,14.3718
2021-01-01 10:57:00,NEW_YORK,40.8373,-74.0508,3.1099,14.3498
2021-01-01 10:58:00,NEW_YORK,40.6399,-73.9357,3.4590,10.0389
2021-01-01 10:59:00,NEW_YORK,40.9674,-74.3145,2.9780,38.4101
2021-01-01 11:00:00,NEW_YORK,40.6754,-74.0628,3.5600,6.3334
2021-01-01 11:01:00,NEW_YORK,40.9960,-74.2766,2.2834,38.8599
2021-01-01 11:02:00,NEW_YORK,40.9741,-74.3874,3.4335,43.2835
2021-01-01 11:03:00,NEW_YORK,40.9818,-74.2050,4.0073,34.2841
2021-01-01 11:04:00,NEW_YORK,40.4512,-74.0731,2.6597,29.6252
2021-01-01 11:05:00,NEW_YORK,40.4522,-73.8573,3.4817,31.5764
2021-01-01 11:06:00,NEW_YORK,40.7493,-73.9020,3.5449,9.6629
2021-01-01 11:07:00,NEW_YORK,41.0321,-73.8492,2.9528,37.8835
2021-01-01 11:08:00,NEW_YORK,40.5934,-73.9230,3.9351,15.0083
2021-01-01 11:09:00,NEW_YORK,40.6633,-74.1171,3.4264,10.8599
2021-01-01 11:10:00,NEW_YORK,40.9274,-73.7865,3.3807,30.1803
2021-01-01 11:11:00,NEW_YORK,40.3007,-74.0080,2.7699,45.8104
2021-01-01 11:12:00,NEW_YORK,40.9382,-74.3944,2.9877,41.1919
2021-01-01 11:13:00,NEW_YORK,40.3498,-73.8273,2.9353,43.0915
2021-01-01 11:14:00,NEW_YORK,40.9058,-74.0504,3.7447,21.7964
2021-01-01 11:15:00,NEW_YORK,40.8777,-74.1020,3.6083,20.0420
2021-01-01 11:16:00,NEW_YORK,40.8370,-74.3623,3.1776,33.0281
2021-01-01 11:17:00,NEW_YORK,40.6172,-73.8488,4.2136,16.9924
2021-01-01 11:18:00,NEW_YORK,40.5115,-73.7550,3.7361,30.8124
2021-01-01 11:19:00,NEW_YORK,40.8945,-73.8127,4.3601,25.9495
2021-01-01 11:20:00,NEW_YORK,40.6714,-73.8689,3.0123,12.4413
2021-01-01 11:21:00,NEW_YORK,40.6438,-74.1145,3.8276,11.9335
2021-01-01 11:22:00,NEW_YORK,40.9132,-73.9483,4.3793,22.8106
2021-01-01 11:23:00,NEW_YORK,41.0269,-73.5734,3.6263,50.4361
2021-01-01 11:24:00,NEW_YORK,40.5932,-73.5653,2.5380,39.4859
2021-01-01 11:25:00,NEW_YORK,40.4816,-74.0522,3.3263,25.9988
2021-01-01 11:26:00,NEW_YORK,40.7194,-73.9524,3.0973,4.5786
2021-01-01 11:27:00,NEW_YORK,40.5786,-74.3040,2.9427,29.2343
2021-01-01 11:28:00,NEW_YORK,41.0835,-74.2117,3.9837,44.7083
2021-01-01 11:29:00,NEW_YORK,40.5328,-73.7135,3.6452,31.7796
2021-01-01 11:30:00,NEW_YORK,40.8570,-74.0325,3.5586,16.1987
2021-01-01 11:31:00,NEW_YORK,40.6900,-74.1307,3.8983,10.8132
2021-01-01 11:32:00,NEW_YORK,40.9383,-74.0871,3.0387,25.9972
2021-01-01 11:33:00,NEW_YORK,40.7012,-73.9945,3.6248,1.6115
2021-01-01 11:34:00,NEW_YORK,40.9569,-74.3603,3.1576,40.3207
2021-01-01 11:35:00,NEW_YORK,40.8346,-73.7240,4.3600,27.3460
2021-01-01 11:36:00,NEW_YORK,40.5359,-74.4014,4.3319,38.7325
2021-01-01 11:37:00,NEW_YORK,40.7153,-73.7996,4.2109,17.4039
2021-01-01 11:38:00,NEW_YORK,40.7845,-74.1546,2.8717,14.8461
2021-01-01 11:39:00,NEW_YORK,40.7580,-74.1959,4.0633,16.7696
2021-01-01 11:40:00,NEW_YORK,40.2212,-74.0827,3.9590,55.0397
2021-01-01 11:41:00,NEW_YORK,40.5681,-73.9243,5.2711,17.4981
2021-01-01 11:42:00,NEW_YORK,40.6911,-74.0463,4.4941,4.1616
2021-01-01 11:43:00,NEW_YORK,40.4943,-74.2624,3.8663,32.5328
2021-01-01 11:44:00,NEW_YORK,40.8317,-74.0099,4.4191,13.2383
2021-01-01 11:45:00,NEW_YORK,40.8488,-74.1699,3.8285,20.4736
2021-01-01 11:46:00,NEW_YORK,40.3749,-73.8670,3.1501,39.3622
2021-01-01 11:47:00,NEW_YORK,40.7633,-73.9408,4.1713,7.8620
2021-01-01 11:48:00,NEW_YORK,40.8792,-74.0784,3.7173,19.4831
2021-01-01 11:49:00,NEW_YORK,41.0065,-74.1770,3.4496,35.6952
2021-01-01 11:50:00,NEW_YORK,40.9825,-74.2725,4.4890,37.4451
2021-01-01 11:51:00,NEW_YORK,40.4315,-74.1143,3.3491,32.5845
2021-01-01 11:52:00,NEW_YORK,40.9603,-74.2715,3.8959,35.4487
2021-01-01 11:53:00,NEW_YORK,40.9999,-73.8955,3.4545,33.2559
2021-01-01 11:54:00,NEW_YORK,40.6749,-74.3777,3.7275,31.6181
2021-01-01 11:55:00,NEW_YORK,40.7793,-73.6418,3.0713,31.5605
2021-01-01 11:56:00,NEW_YORK,40.9180,-73.8490,3.6360,26.3753
2021-01-01 11:57:00,NEW_YORK,40.7439,-73.6189,4.6801,32.8048
2021-01-01 11:58:00,NEW_YORK,40.7044,-73.5177,4.4069,41.1703
2021-01-01 11:59:00,NEW_YORK,40.9643,-73.9111,3.0852,29.0933
2021-01-01 12:00:00,NEW_YORK,40.7305,-74.1678,3.5163,13.7720
2021-01-01 12:01:00,NEW_YORK,40.7811,-73.8816,4.2074,12.9422
2021-01-01 12:02:00,NEW_YORK,40.7981,-74.0151,4.3403,9.5243
2021-01-01 12:03:00,NEW_YORK,40.5866,-74.1236,3.8538,17.1796
2021-01-01 12:04:00,NEW_YORK,41.1169,-74.2060,3.1715,47.9833
2021-01-01 12:05:00,NEW_YORK,40.1423,-73.9891,3.5801,63.4431
2021-01-01 12:06:00,NEW_YORK,40.4721,-73.9488,3.1111,27.1905
2021-01-01 12:07:00,NEW_YORK,40.9933,-73.6760,3.6238,41.7546
2021-01-01 12:08:00,NEW_YORK,40.6767,-73.8300,3.4970,15.3710
2021-01-01 12:09:00,NEW_YORK,40.8158,-73.9070,3.4446,14.1772
2021-01-01 12:10:00,NEW_YORK,40.6127,-73.9717,4.1991,11.4890
2021-01-01 12:11:00,NEW_YORK,40.4592,-73.7050,4.1552,37.9593
2021-01-01 12:12:00,NEW_YORK,40.9250,-73.7100,4.3460,34.3111
2021-01-01 12:13:00,NEW_YORK,40.1726,-73.9929,4.3618,60.0707
2021-01-01 12:14:00,NEW_YORK,40.8445,-73.9656,3.8062,15.0431
2021-01-01 12:15:00,NEW_YORK,40.6482,-73.6491,5.2298,30.9372
2021-01-01 12:16:00,NEW_YORK,40.9154,-74.1131,3.8229,24.2673
2021-01-01 12:17:00,NEW_YORK,40.5822,-73.5628,4.3962,40.1128
2021-01-01 12:18:00,NEW_YORK,40.3106,-73.6583,4.1338,53.5122
2021-01-01 12:19:00,NEW_YORK,40.7859,-74.2004,3.8198,18.2893
2021-01-01 12:20:00,NEW_YORK,40.7618,-73.8293,3.6288,15.8605
2021-01-01 12:21:00,NEW_YORK,40.5798,-74.0937,4.1520,16.5292
2021-01-01 12:22:00,NEW_YORK,40.7951,-73.6153,3.3857,34.1591
2021-01-01 12:23:00,NEW_YORK,40.8691,-74.1989,3.8976,23.7913
2021-01-01 12:24:00,NEW_YORK,40.9392,-74.7870,3.8694,70.3719
2021-01-01 12:25:00,NEW_YORK,40.5829,-74.0582,3.8811,15.0936
2021-01-01 12:26:00,NEW_YORK,40.4019,-74.1028,3.8384,35.5145
2021-01-01 12:27:00,NEW_YORK,40.1825,-73.6047,3.2432,68.0424
2021-01-01 12:28:00,NEW_YORK,40.6578,-73.6245,3.4826,32.7460
2021-01-01 12:29:00,NEW_YORK,40.7187,-73.6263,4.0092,32.0076
2021-01-01 12:30:00,NEW_YORK,41.0067,-73.6301,4.0382,45.4736
2021-01-01 12:31:00,NEW_YORK,41.0065,-73.8746,3.9389,34.4810
2021-01-01 12:32:00,NEW_YORK,40.9873,-73.9002,3.9184,31.8031
2021-01-01 12:33:00,NEW_YORK,41.1035,-73.5206,3.6768,59.6001
2021-01-01 12:34:00,NEW_YORK,40.6628,-73.8940,3.1352,10.9581
2021-01-01 12:35:00,NEW_YORK,40.6072,-74.3222,3.0780,29.1372
2021-01-01 12:36:00,NEW_YORK,40.7017,-74.1199,3.9763,9.6761
2021-01-01 12:37:00,NEW_YORK,40.4373,-73.5998,4.1133,45.9874
2021-01-01 12:38:00,NEW_YORK,40.7152,-73.9498,3.3555,4.7475
2021-01-01 12:39:00,NEW_YORK,40.6735,-73.8424,3.0047,14.4657
2021-01-01 12:40:00,NEW_YORK,40.6360,-74.0381,3.3188,8.9512
2021-01-01 12:41:00,NEW_YORK,40.8286,-73.6285,3.2931,34.3029
2021-01-01 12:42:00,NEW_YORK,40.6827,-73.3601,3.7393,54.5570
2021-01-01 12:43:00,NEW_YORK,41.0395,-74.1380,3.2925,37.9943
2021-01-01 12:44:00,NEW_YORK,40.2805,-74.0803,3.3625,48.4670
2021-01-01 12:45:00,NEW_YORK,40.9482,-74.5184,4.5939,50.4430
2021-01-01 12:46:00,NEW_YORK,40.6816,-73.9820,2.9832,4.0107
2021-01-01 12:47:00,NEW_YORK,40.3717,-74.2257,3.0430,42.2244
2021-01-01 12:48:00,NEW_YORK,40.6110,-73.9476,3.7145,12.3378
2021-01-01 12:49:00,NEW_YORK,40.6059,-74.3489,4.2978,31.2687
2021-01-01 12:50:00,NEW_YORK,40.7125,-74.2710,3.6806,22.3309
2021-01-01 12:51:00,NEW_YORK,40.5809,-73.8979,3.6668,17.2617
2021-01-01 12:52:00,NEW_YORK,40.4949,-73.8456,3.4727,27.7566
2021-01-01 12:53:00,NEW_YORK,40.8297,-74.3275,2.3033,30.0352
2021-01-01 12:54:00,NEW_YORK,40.5110,-74.0296,2.7335,22.5240
2021-01-01 12:55:00,NEW_YORK,40.2099,-73.5277,2.3428,69.0176
2021-01-01 12:56:00,NEW_YORK,40.6833,-73.7006,3.3815,25.9524
2021-01-01 12:57:00,NEW_YORK,40.8510,-74.1652,3.0777,20.4022
2021-01-01 12:58:00,NEW_YORK,41.1023,-73.8348,3.0589,45.6472
2021-01-01 12:59:00,NEW_YORK,40.7140,-74.3037,3.5010,25.0922
2021-01-01 13:00:00,NEW_YORK,41.0025,-74.2585,2.5725,38.5864
2021-01-01 13:01:00,NEW_YORK,40.5177,-73.8252,3.7058,26.5125
2021-01-01 13:02:00,NEW_YORK,40.3844,-74.2597,3.1768,42.3365
2021-01-01 13:03:00,NEW_YORK,40.3118,-74.4871,3.3446,60.3444
2021-01-01 13:04:00,NEW_YORK,40.8012,-73.8623,3.3746,15.6019
2021-01-01 13:05:00,NEW_YORK,40.9863,-73.4480,2.9586,55.9329
2021-01-01 13:06:00,NEW_YORK,40.8473,-74.3591,3.6295,33.2857
2021-01-01 13:07:00,NEW_YORK,40.4523,-74.2005,3.6199,33.2917
2021-01-01 13:08:00,NEW_YORK,40.9148,-73.7496,3.0212,31.1581
2021-01-01 13:09:00,NEW_YORK,40.9827,-74.2819,3.1498,37.9408
2021-01-01 13:10:00,NEW_YORK,40.4455,-74.4410,2.8926,47.2502
2021-01-01 13:11:00,NEW_YORK,40.8343,-74.2706,2.7030,26.0612
2021-01-01 13:12:00,NEW_YORK,40.2086,-73.5723,2.5097,66.9979
2021-01-01 13:13:00,NEW_YORK,40.7303,-74.5452,3.7399,45.4802
2021-01-01 13:14:00,NEW_YORK,40.6018,-73.6151,3.1180,35.2075
2021-01-01 13:15:00,NEW_YORK,40.9272,-73.9590,2.9954,24.1755
2021-01-01 13:16:00,NEW_YORK,40.4393,-73.5600,2.9631,48.4037
2021-01-01 13:17:00,NEW_YORK,40.8872,-73.6933,3.6689,32.6992
2021-01-01 13:18:00,NEW_YORK,40.6480,-73.9800,3.4852,7.5233
2021-01-01 13:19:00,NEW_YORK,40.6256,-74.1490,2.6470,15.4697
2021-01-01 13:20:00,NEW_YORK,41.4257,-74.0893,2.9091,79.5860
2021-01-01 13:21:00,NEW_YORK,40.8358,-73.7279,2.5652,27.1221
2021-01-01 13:22:00,NEW_YORK,41.1410,-73.8408,3.3377,49.6086
2021-01-01 13:23:00,NEW_YORK,41.0741,-73.9991,2.2726,40.1819
2021-01-01 13:24:00,NEW_YORK,40.8226,-73.4923,3.5108,44.9571
2021-01-01 13:25:00,NEW_YORK,40.5710,-74.1865,3.3445,21.9125
2021-01-01 13:26:00,NEW_YORK,40.3868,-73.6251,3.0859,48.4662
2021-01-01 13:27:00,NEW_YORK,40.3646,-74.1630,4.0319,40.9185
2021-01-01 13:28:00,NEW_YORK,40.8628,-74.2929,2.1253,29.3537
2021-01-01 13:29:00,NEW_YORK,41.1166,-74.0247,2.9743,44.9348
2021-01-01 13:30:00,NEW_YORK,40.8326,-74.1354,2.7603,17.2151
2021-01-01 13:31:00,NEW_YORK,40.6147,-74.0264,2.2278,11.0347
2021-01-01 13:32:00,NEW_YORK,40.6564,-73.3095,3.3768,59.0593
2021-01-01 13:33:00,NEW_YORK,41.1255,-73.8939,3.2168,46.8521
2021-01-01 13:34:00,NEW_YORK,40.7845,-74.0381,2.6084,8.4224
2021-01-01 13:35:00,NEW_YORK,40.8004,-74.1502,2.5662,15.5693
2021-01-01 13:36:00,NEW_YORK,40.8918,-74.1415,2.7593,22.9488
2021-01-01 13:37:00,NEW_YORK,40.8288,-73.7953,2.9810,21.9420
2021-01-01 13:38:00,NEW_YORK,40.8897,-74.3617,2.8074,35.8269
2021-01-01 13:39:00,NEW_YORK,40.4004,-74.1095,2.6320,35.8171
2021-01-01 13:40:00,NEW_YORK,40.7725,-74.0660,3.0216,8.3447
2021-01-01 13:41:00,NEW_YORK,40.4845,-74.6027,2.2822,56.4088
2021-01-01 13:42:00,NEW_YORK,40.6251,-73.8545,2.7186,16.0690
2021-01-01 13:43:00,NEW_YORK,40.5758,-74.1968,2.5110,22.1571
2021-01-01 13:44:00,NEW_YORK,40.5044,-73.8723,1.9573,25.7713
2021-01-01 13:45:00,NEW_YORK,40.7449,-74.2093,2.7484,17.5004
2021-01-01 13:46:00,NEW_YORK,40.6888,-74.1071,2.9150,8.9244
2021-01-01 13:47:00,NEW_YORK,40.7381,-74.3899,2.6319,32.4687
2021-01-01 13:48:00,NEW_YORK,40.4601,-74.1321,2.8046,30.0426
2021-01-01 13:49:00,NEW_YORK,40.6834,-74.0511,2.5882,5.0062
2021-01-01 13:50:00,NEW_YORK,40.6096,-73.5070,2.6844,43.6260
2021-01-01 13:51:00,NEW_YORK,40.9633,-73.9523,2.5380,28.2314
2021-01-01 13:52:00,NEW_YORK,40.1797,-74.0548,2.8697,59.4126
2021-01-01 13:53:00,NEW_YORK,40.5838,-74.2785,2.7028,27.0908
2021-01-01 13:54:00,NEW_YORK,40.5116,-73.7686,2.6492,30.0290
2021-01-01 13:55:00,NEW_YORK,40.8878,-74.4672,2.5799,43.4301
2021-01-01 13:56:00,NEW_YORK,40.8351,-73.8411,3.0123,19.4421
2021-01-01 13:57:00,NEW_YORK,40.4244,-74.4301,2.6519,48.0741
2021-01-01 13:58:00,NEW_YORK,40.5023,-74.2973,2.3077,33.9469
2021-01-01 13:59:00,NEW_YORK,41.2199,-73.9095,3.0382,56.9769
2021-01-01 14:00:00,NEW_YORK,40.6871,-74.5109,1.8993,42.6608
2021-01-01 14:01:00,NEW_YORK,40.4770,-73.9294,1.7980,27.0041
2021-01-01 14:02:00,NEW_YORK,40.7171,-74.1498,2.6181,12.1255
2021-01-01 14:03:00,NEW_YORK,40.8629,-73.8062,2.8364,23.7010
2021-01-01 14:04:00,NEW_YORK,40.9457,-73.3201,2.1956,63.2542
2021-01-01 14:05:00,NEW_YORK,41.3117,-74.0605,1.8647,66.7618
2021-01-01 14:06:00,NEW_YORK,40.8374,-74.4625,3.2630,40.8626
2021-01-01 14:07:00,NEW_YORK,41.0458,-74.2170,1.7209,41.0612
2021-01-01 14:08:00,NEW_YORK,40.4392,-73.8693,2.9077,32.5339
2021-01-01 14:09:00,NEW_YORK,40.3076,-73.7990,2.3265,48.3255
2021-01-01 14:10:00,NEW_YORK,40.7921,-73.8454,2.4387,16.1484
2021-01-01 14:11:00,NEW_YORK,40.6823,-73.6454,2.3517,30.5861
2021-01-01 14:12:00,NEW_YORK,41.0380,-73.8719,1.9810,37.8838
2021-01-01 14:13:00,NEW_YORK,40.5491,-74.2650,2.4511,28.4414
2021-01-01 14:14:00,NEW_YORK,40.5709,-73.9196,1.4873,17.3753
2021-01-01 14:15:00,NEW_YORK,40.7169,-73.8303,1.4033,14.8189
2021-01-01 14:16:00,NEW_YORK,40.5700,-73.6403,2.5396,34.6971
2021-01-01 14:17:00,NEW_YORK,40.6393,-74.5135,1.3659,43.5665
2021-01-01 14:18:00,NEW_YORK,40.5301,-74.1697,2.5439,24.5654
2021-01-01 14:19:00,NEW_YORK,40.5619,-74.3566,3.3460,34.0060
2021-01-01 14:20:00,NEW_YORK,40.3142,-73.7405,1.4465,49.6787
2021-01-01 14:21:00,NEW_YORK,40.3610,-74.2568,2.0452,44.4786
2021-01-01 14:22:00,NEW_YORK,40.8432,-73.7404,2.5622,26.6608
2021-01-01 14:23:00,NEW_YORK,40.7771,-73.6724,1.6564,29.0041
2021-01-01 14:24:00,NEW_YORK,40.5887,-74.1418,3.1472,17.9278
2021-01-01 14:25:00,NEW_YORK,40.2719,-74.7557,1.8972,80.1394
2021-01-01 14:26:00,NEW_YORK,40.5713,-73.8092,2.6988,22.8734
2021-01-01 14:27:00,NEW_YORK,40.8112,-74.4607,1.2924,39.8336
2021-01-01 14:28:00,NEW_YORK,40.9374,-73.9400,1.9590,25.5893
2021-01-01 14:29:00,NEW_YORK,40.7197,-73.8693,2.4156,11.5514
2021-01-01 14:30:00,NEW_YORK,41.0069,-74.0056,1.6736,32.7152
2021-01-01 14:31:00,NEW_YORK,40.7558,-73.7202,2.2504,24.5568
2021-01-01 14:32:00,NEW_YORK,41.1351,-73.5468,1.3417,60.7803
2021-01-01 14:33:00,NEW_YORK,40.7802,-74.4035,1.3961,34.3146
2021-01-01 14:34:00,NEW_YORK,40.5189,-73.9990,2.9391,21.5566
2021-01-01 14:35:00,NEW_YORK,40.8302,-74.0832,2.0664,14.5905
2021-01-01 14:36:00,NEW_YORK,41.0354,-74.0852,1.9832,36.4884
2021-01-01 14:37:00,NEW_YORK,40.7914,-73.6684,2.8279,29.7544
2021-01-01 14:38:00,NEW_YORK,40.7654,-74.1573,1.7004,14.0295
2021-01-01 14:39:00,NEW_YORK,40.8033,-74.3224,2.1655,28.4900
2021-01-01 14:40:00,NEW_YORK,41.2001,-73.9282,2.9019,54.5850
2021-01-01 14:41:00,NEW_YORK,40.3967,-73.9645,1.9750,35.3147
2021-01-01 14:42:00,NEW_YORK,40.9371,-73.7420,2.9466,33.4087
2021-01-01 14:43:00,NEW_YORK,40.6372,-74.1044,2.2255,11.8067
2021-01-01 14:44:00,NEW_YORK,40.5258,-74.5066,2.5895,47.0899
2021-01-01 14:45:00,NEW_YORK,40.8548,-74.1120,1.4316,18.1421
2021-01-01 14:46:00,NEW_YORK,40.8387,-74.4160,1.9341,37.2570
2021-01-01 14:47:00,NEW_YORK,40.6788,-74.1825,2.6485,15.3471
2021-01-01 14:48:00,NEW_YORK,40.7214,-73.9965,1.5680,1.2589
2021-01-01 14:49:00,NEW_YORK,40.9300,-74.3043,1.5354,34.8415
2021-01-01 14:50:00,NEW_YORK,40.5880,-74.3343,1.4113,30.9690
2021-01-01 14:51:00,NEW_YORK,40.3300,-74.1494,2.6789,44.2495
2021-01-01 14:52:00,NEW_YORK,40.6827,-73.9672,2.8542,4.6736
2021-01-01 14:53:00,NEW_YORK,40.5419,-73.8883,1.6159,21.4379
2021-01-01 14:54:00,NEW_YORK,40.6905,-73.9881,1.0827,2.8932
2021-01-01 14:55:00,NEW_YORK,40.8390,-74.3952,2.0094,35.6550
2021-01-01 14:56:00,NEW_YORK,41.0999,-74.2388,2.0997,47.2908
2021-01-01 14:57:00,NEW_YORK,41.1123,-74.0657,2.1617,44.7111
2021-01-01 14:58:00,NEW_YORK,40.8008,-73.6511,2.4528,31.4549
2021-01-01 14:59:00,NEW_YORK,40.7363,-73.8946,1.5836,9.7490
2021-01-01 15:00:00,NEW_YORK,40.6658,-73.9909,1.5264,5.3731
2021-01-01 15:01:00,NEW_YORK,40.5949,-73.8562,2.2991,18.1982
2021-01-01 15:02:00,NEW_YORK,40.7765,-73.9171,2.8379,10.3139
2021-01-01 15:03:00,NEW_YORK,40.6223,-73.8764,0.8382,14.8562
2021-01-01 15:04:00,NEW_YORK,40.6008,-74.2055,1.7680,20.9254
2021-01-01 15:05:00,NEW_YORK,40.7570,-73.7164,1.8476,24.8904
2021-01-01 15:06:00,NEW_YORK,41.1410,-74.5024,1.6347,63.3047
2021-01-01 15:07:00,NEW_YORK,40.6461,-74.0445,1.9741,8.0904
2021-01-01 15:08:00,NEW_YORK,40.4654,-73.8747,1.7871,29.6510
2021-01-01 15:09:00,NEW_YORK,40.7120,-74.0283,1.7534,1.8832
2021-01-01 15:10:00,NEW_YORK,40.8548,-74.1731,0.2906,21.1556
2021-01-01 15:11:00,NEW_YORK,40.1805,-73.7811,1.8562,62.1697
2021-01-01 15:12:00,NEW_YORK,40.9073,-74.0093,1.3486,21.6413
2021-01-01 15:13:00,NEW_YORK,40.5151,-73.7517,1.8341,30.7192
2021-01-01 15:14:00,NEW_YORK,40.8841,-74.1135,2.1558,21.0990
2021-01-01 15:15:00,NEW_YORK,40.3646,-73.7862,1.5969,42.9427
2021-01-01 15:16:00,NEW_YORK,40.5735,-73.8069,1.1527,22.8465
2021-01-01 15:17:00,NEW_YORK,41.0535,-73.8469,1.4558,40.1832
2021-01-01 15:18:00,NEW_YORK,40.9510,-73.9789,1.1342,26.5933
2021-01-01 15:19:00,NEW_YORK,40.7394,-74.1206,1.4989,10.1055
2021-01-01 15:20:00,NEW_YORK,41.0775,-74.4430,2.0346,54.7189
2021-01-01 15:21:00,NEW_YORK,40.8992,-74.0028,2.2975,20.7371
2021-01-01 15:22:00,NEW_YORK,40.3446,-73.9444,1.6038,41.2670
2021-01-01 15:23:00,NEW_YORK,40.3601,-74.1035,2.6232,40.0660
2021-01-01 15:24:00,NEW_YORK,40.1233,-74.0780,1.5926,65.8187
2021-01-01 15:25:00,NEW_YORK,40.7330,-74.1180,2.1591,9.7031
2021-01-01 15:26:00,NEW_YORK,40.3802,-74.1998,1.3754,40.4417
2021-01-01 15:27:00,NEW_YORK,40.6677,-73.6679,2.0215,28.9448
2021-01-01 15:28:00,NEW_YORK,41.0101,-74.0763,1.5657,33.5947
2021-01-01 15:29:00,NEW_YORK,40.8715,-74.3012,2.0417,30.4783
2021-01-01 15:30:00,NEW_YORK,41.1780,-73.8673,1.1988,53.0256
2021-01-01 15:31:00,NEW_YORK,40.4700,-73.9334,2.2345,27.6817
2021-01-01 15:32:00,NEW_YORK,40.4236,-74.2600,1.2671,38.6520
2021-01-01 15:33:00,NEW_YORK,40.9236,-74.4520,0.8548,44.2580
2021-01-01 15:34:00,NEW_YORK,40.6916,-73.5359,1.6263,39.7033
2021-01-01 15:35:00,NEW_YORK,40.7743,-73.5785,1.7696,36.6601
2021-01-01 15:36:00,NEW_YORK,41.0775,-74.0570,1.1014,40.7869
2021-01-01 15:37:00,NEW_YORK,40.7315,-74.1078,1.3391,8.8232
2021-01-01 15:38:00,NEW_YORK,40.6565,-73.7789,1.6265,20.1467
2021-01-01 15:39:00,NEW_YORK,40.7243,-74.1381,1.5876,11.2079
2021-01-01 15:40:00,NEW_YORK,40.7082,-74.6112,1.4083,51.0100
2021-01-01 15:41:00,NEW_YORK,40.6035,-73.7992,1.3283,21.2550
2021-01-01 15:42:00,NEW_YORK,40.8640,-74.2119,1.4270,24.1498
2021-01-01 15:43:00,NEW_YORK,40.8759,-73.7581,1.3315,27.6587
2021-01-01 15:44:00,NEW_YORK,40.6640,-73.3074,2.0800,59.1557
2021-01-01 15:45:00,NEW_YORK,40.9999,-73.9001,0.9725,33.1532
2021-01-01 15:46:00,NEW_YORK,40.5006,-73.7481,0.6316,32.1055
2021-01-01 15:47:00,NEW_YORK,40.5432,-74.2628,1.0018,28.7198
2021-01-01 15:48:00,NEW_YORK,41.0809,-74.0329,1.7704,41.0026
2021-01-01 15:49:00,NEW_YORK,40.3751,-74.1708,2.0600,40.0456
2021-01-01 15:50:00,NEW_YORK,41.3705,-73.5949,1.4190,80.8585
2021-01-01 15:51:00,NEW_YORK,40.8301,-73.6005,0.9774,36.5606
2021-01-01 15:52:00,NEW_YORK,40.8439,-73.7713,1.1578,24.5660
2021-01-01 15:53:00,NEW_YORK,40.2211,-73.9923,2.1828,54.6740
2021-01-01 15:54:00,NEW_YORK,40.8152,-74.1127,1.3001,14.5103
2021-01-01 15:55:00,NEW_YORK,40.6304,-73.9570,1.5014,10.0420
2021-01-01 15:56:00,NEW_YORK,40.9300,-74.1631,1.0698,27.5347
2021-01-01 15:57:00,NEW_YORK,40.6769,-73.9678,0.6902,5.1244
2021-01-01 15:58:00,NEW_YORK,40.8099,-74.0803,1.8053,12.4913
2021-01-01 15:59:00,NEW_YORK,40.7637,-73.6589,0.4044,29.7928
2021-01-01 16:00:00,NEW_YORK,40.9921,-74.1159,1.2127,32.4075
2021-01-01 16:01:00,NEW_YORK,40.9242,-73.9864,1.4002,23.5724
2021-01-01 16:02:00,NEW_YORK,41.0511,-74.1812,0.9249,40.4088
2021-01-01 16:03:00,NEW_YORK,41.0089,-73.8711,0.6588,34.8282
2021-01-01 16:04:00,NEW_YORK,40.7294,-73.8041,0.9608,17.1146
2021-01-01 16:05:00,NEW_YORK,40.8898,-74.0651,0.5776,20.3108
2021-01-01 16:06:00,NEW_YORK,40.7281,-74.2466,0.8887,20.3513
2021-01-01 16:07:00,NEW_YORK,40.4316,-74.1907,0.8166,34.9387
2021-01-01 16:08:00,NEW_YORK,40.4967,-74.0994,1.0705,25.2791
2021-01-01 16:09:00,NEW_YORK,41.0834,-73.5646,0.4283,55.4607
2021-01-01 16:10:00,NEW_YORK,41.0115,-74.3153,1.0376,42.1958
2021-01-01 16:11:00,NEW_YORK,41.0408,-73.8303,-0.2475,39.3550
2021-01-01 16:12:00,NEW_YORK,40.3097,-73.8399,0.6719,46.9643
2021-01-01 16:13:00,NEW_YORK,40.2296,-73.7496,1.6421,57.9375
2021-01-01 16:14:00,NEW_YORK,40.7838,-74.5063,1.0094,42.8808
2021-01-01 16:15:00,NEW_YORK,40.8835,-73.7503,1.0485,28.6984
2021-01-01 16:16:00,NEW_YORK,40.4014,-73.7192,0.9544,42.2535
2021-01-01 16:17:00,NEW_YORK,40.6244,-74.0889,1.2269,12.0576
2021-01-01 16:18:00,NEW_YORK,40.6434,-74.0851,0.8310,10.1882
2021-01-01 16:19:00,NEW_YORK,40.5859,-74.6221,0.3152,53.8567
2021-01-01 16:20:00,NEW_YORK,41.0596,-73.7478,0.5111,44.2606
2021-01-01 16:21:00,NEW_YORK,40.4915,-73.7459,0.5416,32.9709
2021-01-01 16:22:00,NEW_YORK,40.4163,-74.4978,-0.0534,53.0302
2021-01-01 16:23:00,NEW_YORK,40.3718,-74.3124,1.1182,45.9102
2021-01-01 16:24:00,NEW_YORK,40.8585,-74.1317,0.9745,19.3594
2021-01-01 16:25:00,NEW_YORK,40.4239,-73.9296,0.9716,32.7629
2021-01-01 16:26:00,NEW_YORK,40.6438,-73.8616,0.5125,14.3930
